Acronimo,Altura,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas
CIN,6.4,1,1,1,1,2,1,28,Cincinnati Reds,Ohio,0,0,12,162,144,Ruben Alaniz,2.0,4.0,10,219,15,1.0,1.0,0.074,0.005475999999999999,RP,0.4629629629629629,1,1,555000,555000,131296,0.0,0.0,2000000,75,-0.4,0.16000000000000003,5
CIN,6.2,8,64,1,1,2,1,25,Cincinnati Reds,Ohio,0,0,24,162,576,Lucas Sims,0.25,0.0625,10,225,15,0.125,0.015625,0.148,0.021903999999999996,RP/CL,0.4629629629629629,0,0,555000,555000,229768,0.0,0.0,2000000,75,0.37,0.1369,5
CIN,6.3,1,1,0,0,2,1,26,Cincinnati Reds,Ohio,0,0,57,162,3249,Robert Stephenson,0.0,0.0,10,205,15,0.0,0.0,0.352,0.12390399999999999,RP,0.4629629629629629,0,0,565000,565000,565000,58.26,3394.2275999999997,2000000,75,0.63,0.39690000000000003,5
CIN,6.2,2,4,0,0,2,1,29,Cincinnati Reds,Ohio,0,0,68,162,4624,Raisel Iglesias,0.0,0.0,10,190,15,0.0,0.0,0.42,0.17639999999999997,RP/CL,0.4629629629629629,0,0,6000000,6000000,6000000,45.35,2056.6225,2000000,75,0.78,0.6084,5
CIN,6.5,2,4,0,0,2,1,25,Cincinnati Reds,Ohio,0,0,12,162,144,Sal Romano,0.0,0.0,10,255,15,0.0,0.0,0.074,0.005475999999999999,RP,0.4629629629629629,0,0,555000,555000,125328,0.0,0.0,2000000,75,-0.36,0.1296,5
CIN,6.0,1,1,0,0,2,1,28,Cincinnati Reds,Ohio,0,0,27,162,729,Matthew Bowman,0.0,0.0,10,185,15,0.0,0.0,0.167,0.027889000000000004,RP,0.4629629629629629,0,0,555000,555000,268560,0.0,0.0,2000000,75,0.29,0.0841,5
CIN,6.5,1,1,0,0,2,1,24,Cincinnati Reds,Ohio,0,0,12,162,144,Joel Kuhnel,0.0,0.0,10,260,15,0.0,0.0,0.074,0.005475999999999999,P,0.4629629629629629,0,0,555000,555000,137264,0.0,0.0,2000000,75,0.05,0.0025000000000000005,5
CIN,6.2,1,1,0,0,2,1,25,Cincinnati Reds,Ohio,0,0,3,162,9,Keury Mella,0.0,0.0,10,200,15,0.0,0.0,0.019,0.000361,RP,0.4629629629629629,0,0,555000,555000,80568,0.0,0.0,2000000,75,-0.04,0.0016,5
BAL,6.1,642,412164,176,30976,1,1,28,Baltimore Orioles,Maryland,24,576,162,161,26244,Jonathan Villar,0.791,0.625681,7,215,14,0.274,0.07507600000000002,1.0,1.0,2B,0.3354037267080745,73,5329,4825000,4825000,4825000,83.23,6927.232900000001,800000,54,3.98,15.8404,3
BAL,6.3,602,362404,175,30625,1,1,27,Baltimore Orioles,Maryland,35,1225,154,161,23716,Trey Mancini,0.899,0.8082010000000001,7,230,14,0.291,0.08468099999999999,0.951,0.9044009999999999,LF,0.3354037267080745,97,9409,575500,575500,575500,90.81,8246.456100000001,800000,54,3.34,11.1556,3
BAL,6.1,541,292681,132,17424,1,1,25,Baltimore Orioles,Maryland,31,961,151,161,22801,Renato Nunez,0.771,0.594441,7,220,14,0.244,0.059536,0.932,0.8686240000000001,3B,0.3354037267080745,90,8100,562000,562000,562000,53.06,2815.3636,800000,54,1.14,1.2995999999999999,3
BAL,6.2,380,144400,99,9801,1,1,24,Baltimore Orioles,Maryland,20,400,94,161,8836,Anthony Santander,0.773,0.597529,7,225,14,0.261,0.068121,0.58,0.3364,OF,0.3354037267080745,59,3481,555000,555000,346144,0.0,0.0,800000,54,1.31,1.7161000000000002,3
BAL,6.2,370,136900,86,7396,1,1,25,Baltimore Orioles,Maryland,12,144,127,161,16129,Rio Ruiz,0.682,0.4651240000000001,7,220,14,0.232,0.053824000000000004,0.784,0.6146560000000001,3B,0.3354037267080745,46,2116,558500,558500,513513,19.35,374.42250000000007,800000,54,0.54,0.2916,3
BAL,6.0,357,127449,86,7396,1,1,26,Baltimore Orioles,Maryland,13,169,101,161,10201,Dwight Smith Jr.,0.708,0.5012639999999999,7,210,14,0.241,0.058080999999999994,0.624,0.389376,RF,0.3354037267080745,53,2809,560100,560100,445628,26.34,693.7956,800000,54,-0.87,0.7569,3
BAL,6.1,305,93025,76,5776,1,1,25,Baltimore Orioles,Maryland,13,169,96,161,9216,Pedro Severino,0.74,0.5476,7,235,14,0.249,0.062001,0.593,0.351649,C,0.3354037267080745,44,1936,563500,563500,563500,0.0,0.0,800000,54,1.17,1.3688999999999998,3
BAL,6.1,329,108241,74,5476,1,1,27,Baltimore Orioles,Maryland,10,100,119,161,14161,Steve Wilkerson,0.669,0.44756100000000004,7,195,14,0.225,0.050625,0.735,0.540225,2B,0.3354037267080745,35,1225,555000,555000,471472,12.06,145.4436,800000,54,-0.81,0.6561000000000001,3
BAL,6.3,307,94249,55,3025,1,1,33,Baltimore Orioles,Maryland,12,144,106,161,11236,Chris Davis,0.601,0.361201,7,245,14,0.179,0.032041,0.654,0.42771600000000004,1B,0.3354037267080745,36,1296,21065362,17000000,21065362,0.62,0.3844,800000,54,-0.98,0.9603999999999999,3
BAL,6.3,167,27889,35,1225,1,1,24,Baltimore Orioles,Maryland,8,64,59,161,3481,Chance Sisco,0.729,0.5314409999999999,7,210,14,0.21,0.04409999999999999,0.364,0.132496,C,0.3354037267080745,20,400,555000,555000,355096,0.0,0.0,800000,54,0.11,0.0121,3
BAL,6.0,126,15876,30,900,1,1,25,Baltimore Orioles,Maryland,4,16,44,161,1936,D.J. Stewart,0.698,0.4872039999999999,7,230,14,0.238,0.05664399999999999,0.272,0.07398400000000001,RF,0.3354037267080745,15,225,555000,555000,307352,0.0,0.0,800000,54,-0.42,0.17639999999999997,3
BAL,6.1,68,4624,21,441,1,1,23,Baltimore Orioles,Maryland,4,16,21,161,441,Austin Hays,0.947,0.8968089999999999,7,205,14,0.309,0.095481,0.13,0.016900000000000002,RF,0.3354037267080745,13,169,555000,555000,68632,0.0,0.0,800000,54,0.69,0.4760999999999999,3
BAL,6.0,70,4900,15,225,1,1,28,Baltimore Orioles,Maryland,1,1,28,161,784,Austin Wynns,0.518,0.268324,7,190,14,0.214,0.045795999999999996,0.173,0.029928999999999997,C,0.3354037267080745,5,25,558000,558000,252000,0.0,0.0,800000,54,0.16,0.0256,3
BAL,6.1,30,900,8,64,1,1,27,Baltimore Orioles,Maryland,0,0,11,161,121,Mason Williams,0.624,0.389376,7,195,14,0.267,0.071289,0.068,0.0046240000000000005,LF,0.3354037267080745,2,4,555000,555000,80568,0.0,0.0,800000,54,-0.08,0.0064,3
BAL,6.4,29,841,5,25,1,1,33,Baltimore Orioles,Maryland,0,0,13,161,169,Mark Trumbo,0.502,0.252004,7,225,14,0.172,0.029583999999999996,0.08,0.0064,DH,0.3354037267080745,3,9,13500000,13500000,11000000,0.0,0.0,800000,54,-0.28,0.07840000000000001,3
BAL,6.3,1,1,1,1,1,1,26,Baltimore Orioles,Maryland,0,0,31,161,961,John Means,2.0,4.0,7,235,14,1.0,1.0,0.191,0.036481,RP,0.3354037267080745,0,0,555500,555500,555500,0.0,0.0,800000,54,4.49,20.160100000000003,3
BAL,6.1,2,4,0,0,1,1,26,Baltimore Orioles,Maryland,0,0,30,161,900,Dylan Bundy,0.0,0.0,7,200,14,0.0,0.0,0.185,0.034225,SP,0.3354037267080745,0,0,2800000,2800000,2800000,47.2,2227.84,800000,54,2.32,5.3824,3
BAL,6.4,1,1,0,0,1,1,30,Baltimore Orioles,Maryland,0,0,17,161,289,Asher Wojciechowski,0.0,0.0,7,235,14,0.0,0.0,0.105,0.011024999999999998,SP,0.3354037267080745,0,0,555000,555000,268560,26.27,690.1129,800000,54,1.35,1.8225000000000002,3
BAL,6.4,3,9,0,0,1,1,29,Baltimore Orioles,Maryland,0,0,29,161,841,Aaron Brooks,0.0,0.0,7,230,14,0.0,0.0,0.179,0.032041,SP,0.3354037267080745,0,0,560000,560000,249913,19.99,399.60009999999994,800000,54,0.06,0.0036,3
BAL,6.1,3,9,0,0,1,1,25,Baltimore Orioles,Maryland,0,0,23,161,529,David Hess,0.0,0.0,7,215,14,0.0,0.0,0.142,0.020163999999999998,RP,0.3354037267080745,0,0,563500,563500,366630,0.0,0.0,800000,54,-1.09,1.1881000000000002,3
